event_id,event_type,professional_id,professional_id_anonymized,created_at,meta_data
13293,proposed,1600241,554,2020-01-24 11:14:38,8_stucwerk-binnen_interior-plastering_4.02
13309,proposed,1604842,950,2020-01-24 14:38:48,16_dakrenovatie-vervanging_replace-or-renovate-roof_8.38
13325,proposed,1602668,788,2020-01-24 19:53:26,32_laminaat-leggen_install-laminate-floor_7.96
13341,proposed,1595067,138,2020-01-25 15:19:30,16_dakrenovatie-vervanging_replace-or-renovate-roof_1.67
13357,proposed,1604847,951,2020-01-25 10:26:44,1_binnenschilderwerk_interior-painting_3.90
13373,proposed,1606035,1065,2020-01-25 10:29:01,1_binnenschilderwerk_interior-painting_8.35
13389,proposed,1607363,1204,2020-01-28 20:57:49,32_laminaat-leggen_install-laminate-floor_6.54
13405,proposed,1602187,737,2020-01-25 12:54:19,8_stucwerk-binnen_interior-plastering_9.20
13421,proposed,1598075,383,2020-01-25 09:40:32,247_vloer-schuren-olien-lakken_refinish-polish-floor_4.37
13437,proposed,1608719,1287,2020-01-28 12:54:52,224_dakkapel-dakraam-repareren_repair-dormer-skylight_1.31
13453,proposed,1606714,1144,2020-02-12 16:54:19,77_vloerverwarming-installeren-vervangen_install-replace-floor-heating_4.88
13469,proposed,1594988,132,2020-01-25 21:19:11,79_kraan-plaatsen-vervangen-of-repareren_install-repair-faucets_2.90
13485,proposed,1608719,1287,2020-01-28 12:53:20,274_meubels-repareren_repair-transform-furniture_1.14
13501,proposed,1603782,847,2020-01-27 19:05:12,16_dakrenovatie-vervanging_replace-or-renovate-roof_4.99
13517,proposed,1604773,942,2020-01-25 19:08:17,1_binnenschilderwerk_interior-painting_7.87
13533,proposed,1602668,788,2020-01-25 21:54:49,21_binnendeur-plaatsen-vervangen_install-interior-doors_8.06
13549,proposed,1594269,90,2020-02-09 16:33:51,34_wand-vloertegels-zetten_wall-floor-tiling_4.16
13565,proposed,1602352,760,2020-01-30 08:08:33,249_schoonmaak-huis-bedrijfspand_cleaning-of-dwelling-house-office_4.85
13581,proposed,1593550,25,2020-01-26 11:46:33,70_behangen-kamer_wallpaper_9.73
13597,proposed,1606755,1145,2020-01-27 18:12:19,105_keuken-demonteren-plaatsen_assemble-kitchen-other-than-ikea_0.12
13613,proposed,1593550,25,2020-01-26 16:19:25,70_behangen-kamer_wallpaper_3.61
13629,proposed,1608765,1291,2020-02-04 20:32:43,40_vloer-egaliseren_level-floor_4.41
13645,proposed,1596875,286,2020-01-27 16:27:26,123_glazenwassen_clean-windows_7.10
13661,proposed,1604301,893,2020-01-29 13:58:29,247_vloer-schuren-olien-lakken_refinish-polish-floor_1.73
13677,proposed,1600241,554,2020-01-26 19:14:39,8_stucwerk-binnen_interior-plastering_7.97
13693,proposed,1608719,1287,2020-01-27 13:04:09,21_binnendeur-plaatsen-vervangen_install-interior-doors_0.17
13709,proposed,1595067,138,2020-01-26 20:56:42,16_dakrenovatie-vervanging_replace-or-renovate-roof_8.94
13725,proposed,1597944,372,2020-01-27 12:16:52,2_buitenschilderwerk_exterior-painting_0.79
13741,proposed,1597427,324,2020-01-27 09:53:19,42_aanbouw-opbouw-plaatsen_build-expansion_1.72
13757,proposed,1604972,962,2020-01-28 06:41:46,8_stucwerk-binnen_interior-plastering_2.05
13773,proposed,1608719,1287,2020-01-28 12:22:29,160_trap-plaatsen-vervangen_install-replace-stairs_7.14
13789,proposed,1608259,1251,2020-01-27 13:05:05,1_binnenschilderwerk_interior-painting_6.60
13805,proposed,1608719,1287,2020-01-27 13:02:41,112_plafonds-plaatsen-verlagen_build-lower-ceiling_3.03
13821,proposed,1607231,1189,2020-01-27 21:09:46,32_laminaat-leggen_install-laminate-floor_2.56
13837,proposed,1601602,679,2020-01-27 15:10:53,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_4.37
13853,proposed,1607231,1189,2020-01-27 16:14:22,1_binnenschilderwerk_interior-painting_3.53
13869,proposed,1608719,1287,2020-01-27 18:15:02,21_binnendeur-plaatsen-vervangen_install-interior-doors_3.94
13885,proposed,1596684,267,2020-01-28 01:08:42,271_diverse-kleine-klussen_various-small-jobs_0.60
13901,proposed,1608719,1287,2020-01-27 18:27:08,1_binnenschilderwerk_interior-painting_8.00
13917,proposed,1595067,138,2020-01-28 10:48:57,16_dakrenovatie-vervanging_replace-or-renovate-roof_4.48
13933,proposed,1608098,1245,2020-01-28 19:19:57,114_ombouw-koplaatsen-vervangen_build-replace-coving_8.41
13949,proposed,1596633,261,2020-01-28 08:59:52,94_cv-ketel-repareren-onderhouden-verplaatsen_repair-maintain-central-heating_8.15
13965,proposed,1605450,1004,2020-02-24 16:08:21,182_metaalbewerking_metallurgy_1.66
13981,proposed,1598075,383,2020-01-28 07:39:27,45_zolder-verbouwen_renovate-attic_8.54
13997,proposed,1595067,138,2020-01-28 14:06:26,16_dakrenovatie-vervanging_replace-or-renovate-roof_5.84
14013,proposed,1608719,1287,2020-01-28 09:42:23,34_wand-vloertegels-zetten_wall-floor-tiling_0.73
14029,proposed,1595067,138,2020-02-12 14:28:13,16_dakrenovatie-vervanging_replace-or-renovate-roof_8.25
14045,proposed,1606502,1119,2020-01-30 09:57:04,134_schilderij-ophangen_hang-painting_0.04
14061,proposed,1608719,1287,2020-01-28 11:49:01,20_kozijnen-repareren_repair-windows_0.27
14077,proposed,1604765,941,2020-01-29 12:09:55,21_binnendeur-plaatsen-vervangen_install-interior-doors_4.88
14093,proposed,1610130,1408,2020-01-29 11:18:09,55_tuinaanleg_install-landscaping_0.99
14109,proposed,1608098,1245,2020-02-01 18:11:47,109_meubels-maken_build-furniture_8.48
14125,proposed,1607994,1240,2020-01-29 08:59:33,56_bestrating-aanleggen_pave-garden_7.92
14141,proposed,1593784,38,2020-01-28 17:00:27,6_airco-installeren-vervangen_install-replace-airconditioning_8.53
14157,proposed,1593960,65,2020-01-29 18:16:20,2_buitenschilderwerk_exterior-painting_1.31
14173,proposed,1595760,176,2020-01-28 18:05:29,129_sloopwerk-algemeen_demolition-work_1.43
14189,proposed,1604619,926,2020-01-28 21:21:26,271_diverse-kleine-klussen_various-small-jobs_8.36
14205,proposed,1599266,468,2020-01-30 05:59:54,42_aanbouw-opbouw-plaatsen_build-expansion_2.64
14221,proposed,1597618,342,2020-02-10 16:11:18,114_ombouw-koplaatsen-vervangen_build-replace-coving_5.16
14237,proposed,1607231,1189,2020-01-29 22:21:07,32_laminaat-leggen_install-laminate-floor_4.98
14253,proposed,1610300,1423,2020-02-04 22:44:22,247_vloer-schuren-olien-lakken_refinish-polish-floor_6.91
14269,proposed,1604301,893,2020-01-29 15:13:26,32_laminaat-leggen_install-laminate-floor_4.71
14285,proposed,1593562,27,2020-01-29 19:36:32,123_glazenwassen_clean-windows_1.61
14301,proposed,1605752,1032,2020-02-02 07:19:50,2_buitenschilderwerk_exterior-painting_8.81
14317,proposed,1597380,323,2020-01-29 19:23:19,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_8.52
14333,proposed,1600392,570,2020-01-30 05:51:31,1_binnenschilderwerk_interior-painting_7.81
14349,proposed,1597849,361,2020-01-30 07:48:11,63_stopcontacten-schakelaars-installeren_install-repair-electrical-sockets-and-switches_0.14
14365,proposed,1604619,926,2020-01-30 09:05:04,271_diverse-kleine-klussen_various-small-jobs_5.48
14381,proposed,1594122,80,2020-01-31 00:37:05,63_stopcontacten-schakelaars-installeren_install-repair-electrical-sockets-and-switches_5.80
15913,proposed,1608564,1271,2020-02-09 04:09:57,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_3.11
15929,proposed,1597588,339,2020-02-10 10:56:04,34_wand-vloertegels-zetten_wall-floor-tiling_5.48
15945,proposed,1596684,267,2020-02-10 20:16:49,262_afvoeren-puin-meubilair_remove-debris-furniture_5.29
15961,proposed,1598075,383,2020-02-10 11:36:42,1_binnenschilderwerk_interior-painting_8.33
15977,proposed,1610900,1467,2020-02-14 09:51:50,37_plinten-plaatsen_install-baseboard-wainscoting_6.64
15993,proposed,1593535,23,2020-02-09 13:39:35,13_renovatie-huis_complete-house-renovation_2.16
16009,proposed,1606628,1132,2020-02-10 13:13:17,122_schoonmaak-daken-dakgoten_clean-roof-gutters_4.99
16025,proposed,1606400,1108,2020-02-10 08:11:08,32_laminaat-leggen_install-laminate-floor_8.92
16041,proposed,1597913,371,2020-02-09 17:27:30,156_sloten-plaatsen-vervangen_install-replace-locks_9.38
16057,proposed,1598675,424,2020-02-09 18:58:29,52_gras-heg-snoeien-verwijderen_remove-trim-grass-hedge_1.93
16073,proposed,1595067,138,2020-02-11 04:57:08,16_dakrenovatie-vervanging_replace-or-renovate-roof_9.27
16089,proposed,1608765,1291,2020-02-09 22:00:21,1_binnenschilderwerk_interior-painting_1.67
16105,proposed,1593501,22,2020-02-10 06:04:48,131_renovlies-glasvezelbehang-aanbrengen_fiber-glass-wallpaper_4.87
16121,proposed,1610377,1430,2020-02-10 10:35:21,8_stucwerk-binnen_interior-plastering_3.03
16137,proposed,1604898,955,2020-02-11 07:23:31,34_wand-vloertegels-zetten_wall-floor-tiling_5.93
16153,proposed,1595067,138,2020-02-11 04:26:39,16_dakrenovatie-vervanging_replace-or-renovate-roof_3.52
16169,proposed,1596501,244,2020-02-17 16:48:07,8_stucwerk-binnen_interior-plastering_9.22
16185,proposed,1594269,90,2020-02-10 22:41:21,34_wand-vloertegels-zetten_wall-floor-tiling_3.08
16201,proposed,1599900,526,2020-02-22 21:44:59,55_tuinaanleg_install-landscaping_6.16
16217,proposed,1604972,962,2020-02-11 14:33:06,42_aanbouw-opbouw-plaatsen_build-expansion_9.54
16233,proposed,1597618,342,2020-02-11 10:10:52,57_schutting-hek-plaatsen_install-fence_0.53
16249,proposed,1593599,28,2020-02-11 13:59:46,115_vlonders-plaatsen-vervangen_build-replace-decking_0.19
16265,proposed,1600893,620,2020-02-19 16:40:53,109_meubels-maken_build-furniture_3.03
16281,proposed,1594857,127,2020-02-11 16:07:31,246_boeidelen-windveren-rabatdelen-vervangen-repareren_replace-repair-fascia-boards-groove-boards-bargeboards_9.25
16297,proposed,1602089,728,2020-02-12 02:58:04,57_schutting-hek-plaatsen_install-fence_3.63
16313,proposed,1607231,1189,2020-02-11 16:20:34,32_laminaat-leggen_install-laminate-floor_2.96
16329,proposed,1607231,1189,2020-02-11 17:54:41,32_laminaat-leggen_install-laminate-floor_4.95
16345,proposed,1608784,1294,2020-02-13 08:25:38,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_9.04
16361,proposed,1602919,810,2020-02-11 20:37:52,284_laadpaal-plaatsen-vervangen_install-replace-ev-charger_9.99
16377,proposed,1606694,1141,2020-02-13 14:19:47,13_renovatie-huis_complete-house-renovation_4.60
16393,proposed,1610900,1467,2020-02-12 15:04:11,134_schilderij-ophangen_hang-painting_5.06
16409,proposed,1601454,667,2020-02-13 12:48:47,56_bestrating-aanleggen_pave-garden_7.52
16425,proposed,1596684,267,2020-02-12 19:03:01,60_tuinonderhoud_maintain-garden_4.93
16441,proposed,1608564,1271,2020-03-02 14:58:48,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_9.14
16457,proposed,1608765,1291,2020-02-12 13:10:27,40_vloer-egaliseren_level-floor_9.96
16473,proposed,1607615,1214,2020-02-12 15:58:23,2_buitenschilderwerk_exterior-painting_2.63
16489,proposed,1606628,1132,2020-02-12 15:47:37,120_muren-gevels-reinigen-zandstralen_clean-sfacade_6.94
16505,proposed,1610900,1467,2020-02-12 19:59:22,134_schilderij-ophangen_hang-painting_9.95
16521,proposed,1610900,1467,2020-02-13 13:26:31,212_gordijnrails-ophangen_put-up-curtain-rails_3.86
16537,proposed,1598075,383,2020-02-14 07:47:20,1_binnenschilderwerk_interior-painting_2.34
16553,proposed,1604994,964,2020-02-15 13:21:35,32_laminaat-leggen_install-laminate-floor_6.18
16569,proposed,1610519,1440,2020-02-13 11:25:01,8_stucwerk-binnen_interior-plastering_3.60
16585,proposed,1597356,322,2020-02-13 11:48:43,1_binnenschilderwerk_interior-painting_6.48
16601,proposed,1610651,1456,2020-02-13 14:55:06,32_laminaat-leggen_install-laminate-floor_2.93
16617,proposed,1608571,1274,2020-02-14 06:27:27,14_nieuwbouw-volledig-huis_build-entire-house_2.13
16633,proposed,1605002,965,2020-02-14 08:11:08,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_4.20
16649,proposed,1606529,1123,2020-02-14 14:50:30,34_wand-vloertegels-zetten_wall-floor-tiling_5.90
16665,proposed,1602322,757,2020-02-13 23:47:57,114_ombouw-koplaatsen-vervangen_build-replace-coving_1.42
16681,proposed,1604322,895,2020-02-14 11:29:06,156_sloten-plaatsen-vervangen_install-replace-locks_2.40
16697,proposed,1602281,754,2020-02-14 15:30:10,8_stucwerk-binnen_interior-plastering_6.21
16713,proposed,1604898,955,2020-02-14 18:16:36,34_wand-vloertegels-zetten_wall-floor-tiling_9.54
16729,proposed,1596501,244,2020-02-14 20:38:49,8_stucwerk-binnen_interior-plastering_1.35
16745,proposed,1610284,1420,2020-02-15 08:31:30,262_afvoeren-puin-meubilair_remove-debris-furniture_7.48
16761,proposed,1596683,266,2020-02-14 21:39:42,70_behangen-kamer_wallpaper_6.12
16777,proposed,1601138,645,2020-02-16 10:06:21,217_bestrating-verwijderen-afvoeren_remove-dispose-pavement_9.55
16793,proposed,1606074,1070,2020-02-15 14:25:48,2_buitenschilderwerk_exterior-painting_3.46
16809,proposed,1608765,1291,2020-02-16 15:23:21,1_binnenschilderwerk_interior-painting_8.78
16825,proposed,1610651,1456,2020-02-15 21:18:18,219_trap-renoveren-repareren_renovate-repair-stairs_5.63
16841,proposed,1602322,757,2020-02-16 18:48:25,1_binnenschilderwerk_interior-painting_0.86
16857,proposed,1604394,900,2020-02-16 15:44:52,182_metaalbewerking_metallurgy_5.39
16873,proposed,1604008,873,2020-02-17 08:07:43,15_badkamer-plaatsen-renoveren_bathroom-restoration_9.52
16889,proposed,1598075,383,2020-02-16 09:13:58,42_aanbouw-opbouw-plaatsen_build-expansion_1.96
16905,proposed,1610284,1420,2020-02-16 15:07:47,99_verhuizen-particulier_moving-service-consumers_2.98
16921,proposed,1600735,603,2020-02-17 16:02:12,249_schoonmaak-huis-bedrijfspand_cleaning-of-dwelling-house-office_6.89
16937,proposed,1594913,129,2020-02-24 11:50:33,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_0.79
16953,proposed,1598507,414,2020-02-16 16:37:30,182_metaalbewerking_metallurgy_2.87
16969,proposed,1603624,840,2020-02-16 18:24:00,21_binnendeur-plaatsen-vervangen_install-interior-doors_8.98
16985,proposed,1604619,926,2020-02-20 17:54:50,129_sloopwerk-algemeen_demolition-work_9.88
17001,proposed,1600758,609,2020-02-17 05:53:34,55_tuinaanleg_install-landscaping_7.44
17017,proposed,1606123,1075,2020-02-17 20:06:28,1_binnenschilderwerk_interior-painting_7.02
17033,proposed,1601138,645,2020-02-17 11:05:34,217_bestrating-verwijderen-afvoeren_remove-dispose-pavement_7.69
17049,proposed,1596501,244,2020-02-17 16:50:29,8_stucwerk-binnen_interior-plastering_4.73
17065,proposed,1606311,1098,2020-02-17 09:53:53,56_bestrating-aanleggen_pave-garden_1.16
17081,proposed,1608098,1245,2020-02-17 20:23:01,22_buitendeur-plaatsen-vervangen_install-exterior-reinforced-doors_2.27
17097,proposed,1610900,1467,2020-02-17 12:28:08,271_diverse-kleine-klussen_various-small-jobs_7.50
17113,proposed,1595067,138,2020-02-17 20:00:37,16_dakrenovatie-vervanging_replace-or-renovate-roof_6.94
17129,proposed,1610284,1420,2020-02-17 17:46:17,262_afvoeren-puin-meubilair_remove-debris-furniture_0.32
17145,proposed,1600114,546,2020-02-18 10:40:22,15_badkamer-plaatsen-renoveren_bathroom-restoration_7.41
17161,proposed,1598933,436,2020-02-17 22:15:19,32_laminaat-leggen_install-laminate-floor_2.80
17177,proposed,1609045,1312,2020-02-18 09:47:31,15_badkamer-plaatsen-renoveren_bathroom-restoration_0.89
17193,proposed,1610284,1420,2020-02-25 12:23:56,265_verhuizen-binnen-zelfde-gebouw_moving-within-same-building_8.86
17209,proposed,1602539,775,2020-02-18 18:07:10,16_dakrenovatie-vervanging_replace-or-renovate-roof_5.15
17225,proposed,1596683,266,2020-02-18 18:56:24,32_laminaat-leggen_install-laminate-floor_6.54
17241,proposed,1610118,1406,2020-02-18 16:36:40,32_laminaat-leggen_install-laminate-floor_9.66
17257,proposed,1597739,353,2020-02-18 18:07:24,245_ventilatiesysteem-repareren-onderhouden-schoonmaken_repair-maintain-clean-ventilation-system_8.98
17273,proposed,1596683,266,2020-02-19 09:51:27,1_binnenschilderwerk_interior-painting_6.72
16671,proposed,1607231,1189,2020-02-18 08:34:00,32_laminaat-leggen_install-laminate-floor_4.64
16687,proposed,1604678,931,2020-02-19 18:57:47,1_binnenschilderwerk_interior-painting_3.50
16703,proposed,1597618,342,2020-02-18 19:56:44,56_bestrating-aanleggen_pave-garden_3.21
16719,proposed,1600254,555,2020-02-18 16:59:01,63_stopcontacten-schakelaars-installeren_install-repair-electrical-sockets-and-switches_3.61
16735,proposed,1606123,1075,2020-02-18 21:02:17,1_binnenschilderwerk_interior-painting_6.34
16751,proposed,1604804,947,2020-02-19 04:42:33,34_wand-vloertegels-zetten_wall-floor-tiling_6.75
16767,proposed,1606504,1120,2020-02-20 06:16:36,16_dakrenovatie-vervanging_replace-or-renovate-roof_8.65
16783,proposed,1603367,828,2020-02-19 08:58:01,16_dakrenovatie-vervanging_replace-or-renovate-roof_4.08
16799,proposed,1610519,1440,2020-02-19 19:30:59,8_stucwerk-binnen_interior-plastering_3.55
16815,proposed,1602432,768,2020-02-19 12:47:56,32_laminaat-leggen_install-laminate-floor_2.38
16831,proposed,1609045,1312,2020-02-19 18:34:18,15_badkamer-plaatsen-renoveren_bathroom-restoration_1.18
16847,proposed,1604647,928,2020-02-21 15:48:06,63_stopcontacten-schakelaars-installeren_install-repair-electrical-sockets-and-switches_2.02
16863,proposed,1605347,996,2020-02-19 20:53:16,8_stucwerk-binnen_interior-plastering_7.87
16879,proposed,1602322,757,2020-03-04 19:30:41,2_buitenschilderwerk_exterior-painting_2.06
16895,proposed,1595067,138,2020-02-20 10:50:52,16_dakrenovatie-vervanging_replace-or-renovate-roof_4.67
16911,proposed,1610900,1467,2020-02-20 13:11:07,15_badkamer-plaatsen-renoveren_bathroom-restoration_6.22
16927,proposed,1611058,1480,2020-02-20 15:51:49,4_cv-ketel-installeren-vervangen_install-replace-heating-systems_0.17
16943,proposed,1610651,1456,2020-02-24 19:42:58,32_laminaat-leggen_install-laminate-floor_8.26
16959,proposed,1595067,138,2020-02-21 01:21:33,16_dakrenovatie-vervanging_replace-or-renovate-roof_7.75
16975,proposed,1595111,142,2020-02-22 06:00:13,79_kraan-plaatsen-vervangen-of-repareren_install-repair-faucets_2.56
16991,proposed,1608564,1271,2020-02-22 10:50:32,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_8.51
17007,proposed,1610284,1420,2020-02-21 21:24:50,262_afvoeren-puin-meubilair_remove-debris-furniture_3.30
17023,proposed,1607363,1204,2020-02-21 17:13:11,32_laminaat-leggen_install-laminate-floor_8.94
17039,proposed,1610651,1456,2020-02-23 01:17:48,2_buitenschilderwerk_exterior-painting_6.00
17055,proposed,1596683,266,2020-02-22 19:28:36,18_keuken-renovatie_kitchen-restoration_6.67
17071,proposed,1604008,873,2020-02-23 05:09:58,105_keuken-demonteren-plaatsen_assemble-kitchen-other-than-ikea_6.22
17087,proposed,1603613,839,2020-02-22 21:41:09,15_badkamer-plaatsen-renoveren_bathroom-restoration_8.77
17103,proposed,1610651,1456,2020-02-23 00:59:10,2_buitenschilderwerk_exterior-painting_3.24
17119,proposed,1599214,464,2020-02-23 11:20:08,70_behangen-kamer_wallpaper_4.09
17135,proposed,1600382,568,2020-02-24 04:37:55,101_meubels-monteren_assemble-furniture_1.25
17151,proposed,1604303,894,2020-02-27 05:54:27,16_dakrenovatie-vervanging_replace-or-renovate-roof_5.85
17167,proposed,1602089,728,2020-02-23 19:43:00,57_schutting-hek-plaatsen_install-fence_6.17
17183,proposed,1610384,1431,2020-02-26 20:01:41,13_renovatie-huis_complete-house-renovation_0.46
17199,proposed,1596684,267,2020-02-24 00:21:02,57_schutting-hek-plaatsen_install-fence_4.46
17215,proposed,1603613,839,2020-03-08 17:16:18,15_badkamer-plaatsen-renoveren_bathroom-restoration_6.51
17231,proposed,1604898,955,2020-02-24 11:44:55,34_wand-vloertegels-zetten_wall-floor-tiling_8.89
17247,proposed,1605002,965,2020-03-04 18:07:21,63_stopcontacten-schakelaars-installeren_install-repair-electrical-sockets-and-switches_0.93
17263,proposed,1603367,828,2020-02-24 18:29:28,16_dakrenovatie-vervanging_replace-or-renovate-roof_7.42
17279,proposed,1599849,520,2020-02-24 21:09:49,1_binnenschilderwerk_interior-painting_0.08
17295,proposed,1600751,607,2020-02-27 14:30:22,1_binnenschilderwerk_interior-painting_3.43
17311,proposed,1604804,947,2020-02-25 04:55:48,34_wand-vloertegels-zetten_wall-floor-tiling_0.10
17327,proposed,1604303,894,2020-02-24 19:37:48,16_dakrenovatie-vervanging_replace-or-renovate-roof_9.42
17343,proposed,1596501,244,2020-02-24 22:42:02,8_stucwerk-binnen_interior-plastering_4.35
17359,proposed,1608614,1278,2020-02-25 06:18:37,34_wand-vloertegels-zetten_wall-floor-tiling_1.93
17375,proposed,1599214,464,2020-02-25 09:40:47,131_renovlies-glasvezelbehang-aanbrengen_fiber-glass-wallpaper_5.74
17391,proposed,1598507,414,2020-02-26 09:25:51,182_metaalbewerking_metallurgy_2.14
17407,proposed,1606529,1123,2020-02-25 19:06:46,34_wand-vloertegels-zetten_wall-floor-tiling_8.32
17423,proposed,1596684,267,2020-02-25 18:51:24,57_schutting-hek-plaatsen_install-fence_5.43
17439,proposed,1596683,266,2020-02-26 07:46:53,32_laminaat-leggen_install-laminate-floor_5.47
17455,proposed,1607363,1204,2020-02-26 12:26:04,115_vlonders-plaatsen-vervangen_build-replace-decking_3.21
17471,proposed,1604842,950,2020-02-26 13:57:31,16_dakrenovatie-vervanging_replace-or-renovate-roof_1.83
17487,proposed,1610900,1467,2020-02-26 16:14:53,222_toiletruimte-verbouwen_renovate-toilet_1.93
17503,proposed,1607788,1222,2020-02-26 16:56:15,131_renovlies-glasvezelbehang-aanbrengen_fiber-glass-wallpaper_2.28
17519,proposed,1604303,894,2020-02-26 17:31:50,16_dakrenovatie-vervanging_replace-or-renovate-roof_7.62
17535,proposed,1604619,926,2020-02-27 08:10:26,129_sloopwerk-algemeen_demolition-work_4.03
17551,proposed,1600618,593,2020-02-27 07:47:19,9_warmte-isolatie_thermal-insulation_8.99
17567,proposed,1599900,526,2020-02-27 15:45:23,56_bestrating-aanleggen_pave-garden_7.19
17583,proposed,1603691,842,2020-02-28 13:06:16,57_schutting-hek-plaatsen_install-fence_8.46
17599,proposed,1610900,1467,2020-02-28 15:48:25,271_diverse-kleine-klussen_various-small-jobs_5.37
17615,proposed,1601978,714,2020-02-28 16:41:16,2_buitenschilderwerk_exterior-painting_8.60
17631,proposed,1600254,555,2020-02-28 19:52:31,271_diverse-kleine-klussen_various-small-jobs_9.82
17647,proposed,1598341,402,2020-03-02 13:47:10,129_sloopwerk-algemeen_demolition-work_0.83
17663,proposed,1597680,349,2020-02-29 18:02:23,144_binnenwand-plaatsen_install-inner-partitioning_0.20
17679,proposed,1595702,172,2020-03-01 19:28:11,67_verlichting-installeren-verplaatsen_install-move-lighting-points_4.31
17695,proposed,1596684,267,2020-02-29 23:00:10,60_tuinonderhoud_maintain-garden_0.32
17711,proposed,1608347,1256,2020-03-01 10:01:33,125_bouw-constructietekening_create-building-contruction-plan_5.54
17727,proposed,1605933,1048,2020-03-01 20:56:07,8_stucwerk-binnen_interior-plastering_9.39
17743,proposed,1610900,1467,2020-03-01 14:03:12,158_sanitair-plaatsen-vervangen_install-replace-sanitary_3.59
17759,proposed,1610651,1456,2020-03-02 02:03:04,32_laminaat-leggen_install-laminate-floor_8.30
17775,proposed,1594269,90,2020-03-02 08:02:46,34_wand-vloertegels-zetten_wall-floor-tiling_1.30
17791,proposed,1604303,894,2020-03-02 08:08:31,16_dakrenovatie-vervanging_replace-or-renovate-roof_5.21
17807,proposed,1604804,947,2020-03-01 22:38:40,34_wand-vloertegels-zetten_wall-floor-tiling_0.40
17823,proposed,1604322,895,2020-03-02 17:17:55,156_sloten-plaatsen-vervangen_install-replace-locks_7.27
17839,proposed,1598675,424,2020-03-02 12:08:34,53_bomen-struiken-rooien-verwijderen_remove-trim-tree_7.16
17855,proposed,1600027,538,2020-03-02 15:49:38,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_2.98
17871,proposed,1608784,1294,2020-03-03 09:31:55,64_groepenkast-plaatsen-vervangen-uitbreiden_install-repair-switchboard_5.80
17887,proposed,1600382,568,2020-03-03 05:24:49,101_meubels-monteren_assemble-furniture_5.27
17903,proposed,1605148,977,2020-03-03 10:04:38,213_lamp-ophangen_put-up-lighting_8.79
17919,proposed,1609106,1323,2020-03-03 16:02:47,32_laminaat-leggen_install-laminate-floor_6.52
17935,proposed,1606074,1070,2020-03-04 15:26:49,2_buitenschilderwerk_exterior-painting_6.68
17951,proposed,1600382,568,2020-03-03 19:51:31,101_meubels-monteren_assemble-furniture_5.04
17967,proposed,1604303,894,2020-03-04 22:48:10,16_dakrenovatie-vervanging_replace-or-renovate-roof_5.38
17983,proposed,1608161,1247,2020-03-05 05:00:56,16_dakrenovatie-vervanging_replace-or-renovate-roof_7.05
17999,proposed,1602322,757,2020-03-04 19:40:13,1_binnenschilderwerk_interior-painting_5.41
18015,proposed,1603691,842,2020-03-05 12:24:53,57_schutting-hek-plaatsen_install-fence_9.62
18031,proposed,1609888,1392,2020-03-04 18:52:57,56_bestrating-aanleggen_pave-garden_5.85
14011,proposed,1608650,1281,2020-01-29 12:17:02,63_stopcontacten-schakelaars-installeren_install-repair-electrical-sockets-and-switches_6.70
14027,proposed,1610799,1463,2020-02-02 18:14:32,130_stucwerk-buiten_exterior-plastering_7.31
14043,proposed,1605012,968,2020-01-28 18:15:26,90_behang-verwijderen_remove-wallpaper_3.36
14059,proposed,1610284,1420,2020-02-14 14:14:33,99_verhuizen-particulier_moving-service-consumers_4.71
14075,proposed,1599029,451,2020-01-30 18:33:46,40_vloer-egaliseren_level-floor_0.53
14091,proposed,1594269,90,2020-02-10 16:42:25,34_wand-vloertegels-zetten_wall-floor-tiling_1.48
14107,proposed,1610900,1467,2020-02-26 13:13:25,263_gaten-boren_drill-holes_5.97
14123,proposed,1595946,188,2020-01-29 17:39:17,16_dakrenovatie-vervanging_replace-or-renovate-roof_0.22
14139,proposed,1604073,880,2020-02-08 17:55:01,15_badkamer-plaatsen-renoveren_bathroom-restoration_3.43
14155,proposed,1604619,926,2020-01-29 23:04:06,213_lamp-ophangen_put-up-lighting_5.31
14171,proposed,1596684,267,2020-01-29 21:58:00,1_binnenschilderwerk_interior-painting_3.67
14187,proposed,1603814,848,2020-01-31 11:18:16,8_stucwerk-binnen_interior-plastering_5.42
14203,proposed,1604804,947,2020-02-10 05:27:59,34_wand-vloertegels-zetten_wall-floor-tiling_9.88
14219,proposed,1606755,1145,2020-02-02 13:04:44,105_keuken-demonteren-plaatsen_assemble-kitchen-other-than-ikea_5.61
14235,proposed,1598075,383,2020-01-29 22:41:28,1_binnenschilderwerk_interior-painting_0.08
14251,proposed,1606755,1145,2020-02-02 21:09:38,155_keukenblad-plaatsen-vervangen_install-replace-kitchen-worktop_8.94
14267,proposed,1595259,150,2020-01-31 06:59:42,1_binnenschilderwerk_interior-painting_0.60
